RANDAO,Block Number
7.36E+76,15564290
8.27E+76,15564291
6.11E+76,15564292
5.06E+76,15564293
4.19E+76,15564294
7.90E+75,15564295
6.94E+76,15564296
8.30E+76,15564297
9.37E+76,15564298
9.54E+76,15564299
9.31E+76,15564300
2.95E+76,15564301
8.42E+76,15564302
3.33E+76,15564303
6.79E+76,15564304
9.39E+76,15564305
9.03E+76,15564306
9.47E+76,15564307
6.33E+76,15564308
8.90E+76,15564309
9.69E+76,15564310
5.91E+76,15564311
8.53E+76,15564312
7.61E+76,15564313
8.08E+75,15564314
3.03E+76,15564315
2.19E+76,15564316
2.45E+76,15564317
6.42E+76,15564318
4.11E+76,15564319
5.59E+76,15564320
3.43E+76,15564321
1.02E+77,15564322
5.10E+76,15564323
4.75E+76,15564324
1.88E+76,15564325
1.03E+76,15564326
1.74E+76,15564327
6.91E+75,15564328
1.03E+77,15564329
4.80E+76,15564330
5.77E+76,15564331
8.02E+76,15564332
3.93E+76,15564333
3.83E+76,15564334
2.76E+75,15564335
1.06E+77,15564336
1.09E+77,15564337
9.72E+76,15564338
4.49E+76,15564339
4.89E+76,15564340
6.41E+76,15564341
1.28E+76,15564342
1.05E+77,15564343
9.47E+76,15564344
7.33E+76,15564345
9.04E+76,15564346
9.38E+76,15564347
8.61E+76,15564348
7.75E+76,15564349
9.29E+76,15564350
3.46E+75,15564351
8.28E+76,15564352
5.23E+76,15564353
9.56E+75,15564354
9.33E+76,15564355
9.56E+76,15564356
1.07E+77,15564357
2.45E+76,15564358
3.38E+76,15564359
6.87E+76,15564360
3.35E+76,15564361
3.78E+76,15564362
2.54E+76,15564363
2.25E+76,15564364
1.21E+76,15564365
1.01E+77,15564366
6.71E+76,15564367
8.98E+75,15564368
1.13E+77,15564369
9.12E+76,15564370
4.16E+76,15564371
1.11E+76,15564372
6.86E+76,15564373
6.49E+76,15564374
7.33E+76,15564375
2.74E+76,15564376
8.74E+75,15564377
6.02E+76,15564378
8.50E+76,15564379
1.15E+77,15564380
9.58E+76,15564381
8.92E+76,15564382
3.12E+76,15564383
6.96E+76,15564384
4.76E+76,15564385
7.66E+76,15564386
1.06E+77,15564387
6.85E+75,15564388
1.75E+76,15564389
8.01E+75,15564390
8.37E+76,15564391
8.82E+76,15564392
2.13E+76,15564393
1.56E+76,15564394
1.10E+77,15564395
6.68E+76,15564396
1.08E+77,15564397
2.16E+76,15564398
9.21E+75,15564399
3.93E+76,15564400
8.90E+75,15564401
1.11E+77,15564402
1.03E+77,15564403
1.32E+76,15564404
6.81E+76,15564405
8.32E+76,15564406
5.50E+76,15564407
4.21E+76,15564408
2.75E+76,15564409
9.73E+76,15564410
2.29E+75,15564411
9.01E+76,15564412
6.01E+76,15564413
1.89E+76,15564414
1.06E+77,15564415
1.01E+77,15564416
7.89E+76,15564417
6.18E+75,15564418
7.25E+76,15564419
3.10E+76,15564420
1.55E+76,15564421
3.44E+76,15564422
6.29E+76,15564423
9.35E+76,15564424
9.83E+76,15564425
8.08E+76,15564426
1.02E+77,15564427
2.87E+76,15564428
1.89E+75,15564429
6.52E+76,15564430
7.14E+76,15564431
3.44E+76,15564432
9.94E+76,15564433
1.10E+77,15564434
1.38E+76,15564435
2.21E+76,15564436
4.13E+76,15564437
7.83E+76,15564438
5.46E+76,15564439
7.41E+76,15564440
7.61E+76,15564441
5.92E+76,15564442
1.79E+76,15564443
4.56E+76,15564444
2.44E+76,15564445
1.07E+76,15564446
4.82E+76,15564447
2.30E+76,15564448
9.23E+76,15564449
1.08E+77,15564450
3.61E+76,15564451
7.84E+76,15564452
1.05E+77,15564453
3.90E+76,15564454
1.77E+76,15564455
8.20E+76,15564456
7.88E+76,15564457
5.98E+76,15564458
1.01E+75,15564459
8.90E+75,15564460
9.98E+76,15564461
9.50E+76,15564462
5.49E+76,15564463
7.22E+76,15564464
1.02E+77,15564465
1.12E+77,15564466
1.04E+77,15564467
1.75E+76,15564468
9.03E+76,15564469
3.40E+76,15564470
1.15E+76,15564471
1.14E+77,15564472
1.09E+76,15564473
9.88E+76,15564474
7.83E+76,15564475
1.09E+77,15564476
5.00E+76,15564477
3.58E+76,15564478
7.50E+76,15564479
9.59E+76,15564480
2.05E+76,15564481
7.40E+76,15564482
8.92E+75,15564483
9.56E+76,15564484
1.23E+75,15564485
2.18E+76,15564486
5.55E+76,15564487
1.73E+76,15564488
8.18E+76,15564489
1.14E+77,15564490
1.00E+77,15564491
7.31E+76,15564492
9.86E+76,15564493
2.24E+76,15564494
5.09E+76,15564495
9.56E+76,15564496
4.77E+76,15564497
2.63E+76,15564498
2.99E+76,15564499
2.41E+76,15564500
1.07E+77,15564501
9.88E+76,15564502
6.82E+76,15564503
7.79E+76,15564504
5.20E+76,15564505
5.89E+76,15564506
2.33E+76,15564507
2.47E+76,15564508
3.02E+76,15564509
1.16E+77,15564510
8.88E+76,15564511
8.03E+76,15564512
9.56E+76,15564513
6.83E+76,15564514
5.12E+76,15564515
6.91E+76,15564516
5.19E+76,15564517
1.74E+76,15564518
2.63E+76,15564519
5.57E+76,15564520
8.42E+76,15564521
1.69E+76,15564522
4.61E+76,15564523
1.03E+77,15564524
2.90E+76,15564525
8.97E+76,15564526
3.39E+76,15564527
8.34E+76,15564528
4.47E+76,15564529
5.75E+76,15564530
6.37E+76,15564531
6.77E+76,15564532
4.91E+76,15564533
1.13E+77,15564534
9.28E+76,15564535
7.04E+76,15564536
1.04E+77,15564537
1.13E+77,15564538
1.12E+77,15564539
9.72E+75,15564540
9.73E+76,15564541
9.48E+76,15564542
1.10E+77,15564543
4.83E+76,15564544
5.51E+76,15564545
7.52E+76,15564546
1.10E+77,15564547
6.09E+76,15564548
1.01E+77,15564549
7.48E+76,15564550
8.15E+76,15564551
2.33E+75,15564552
3.81E+76,15564553
6.35E+76,15564554
3.99E+76,15564555
3.21E+76,15564556
9.61E+75,15564557
2.72E+76,15564558
1.02E+77,15564559
5.34E+76,15564560
1.11E+77,15564561
5.94E+75,15564562
3.32E+76,15564563
1.02E+77,15564564
5.84E+76,15564565
9.47E+76,15564566
1.67E+76,15564567
4.33E+75,15564568
1.05E+77,15564569
7.80E+76,15564570
9.78E+74,15564571
9.18E+76,15564572
4.02E+76,15564573
1.01E+77,15564574
4.77E+76,15564575
7.43E+76,15564576
7.33E+75,15564577
4.04E+75,15564578
1.18E+76,15564579
1.14E+76,15564580
7.70E+76,15564581
8.96E+76,15564582
2.19E+76,15564583
1.07E+77,15564584
8.77E+76,15564585
6.46E+76,15564586
8.63E+76,15564587
9.66E+76,15564588
8.46E+76,15564589
1.64E+76,15564590
1.44E+76,15564591
1.10E+77,15564592
7.12E+75,15564593
1.01E+77,15564594
1.67E+76,15564595
5.55E+75,15564596
1.06E+77,15564597
2.75E+76,15564598
1.15E+77,15564599
5.04E+76,15564600
3.97E+76,15564601
2.41E+76,15564602
5.16E+76,15564603
6.51E+76,15564604
7.47E+76,15564605
3.61E+76,15564606
1.13E+76,15564607
4.44E+76,15564608
3.06E+75,15564609
9.30E+76,15564610
1.03E+77,15564611
4.09E+76,15564612
1.46E+76,15564613
5.56E+76,15564614
8.51E+76,15564615
7.00E+76,15564616
4.80E+76,15564617
4.19E+76,15564618
4.30E+76,15564619
9.59E+76,15564620
4.16E+76,15564621
8.19E+76,15564622
3.84E+76,15564623
4.53E+76,15564624
9.11E+76,15564625
1.12E+77,15564626
2.37E+76,15564627
5.84E+76,15564628
8.06E+76,15564629
1.12E+77,15564630
8.42E+76,15564631
2.84E+76,15564632
1.04E+77,15564633
1.05E+77,15564634
8.35E+76,15564635
5.72E+76,15564636
4.30E+76,15564637
9.29E+75,15564638
1.48E+76,15564639
2.12E+76,15564640
7.47E+76,15564641
6.82E+76,15564642
2.10E+75,15564643
9.87E+76,15564644
8.78E+76,15564645
4.34E+76,15564646
7.23E+76,15564647
8.21E+76,15564648
3.89E+76,15564649
3.22E+76,15564650
5.77E+76,15564651
9.39E+76,15564652
7.22E+76,15564653
9.62E+76,15564654
1.04E+77,15564655
9.76E+76,15564656
2.65E+76,15564657
6.41E+76,15564658
8.57E+76,15564659
1.78E+76,15564660
2.59E+76,15564661
7.75E+76,15564662
4.61E+76,15564663
3.17E+76,15564664
4.04E+76,15564665
7.20E+76,15564666
1.02E+76,15564667
3.38E+76,15564668
6.97E+76,15564669
7.93E+76,15564670
8.21E+76,15564671
6.65E+76,15564672
1.93E+76,15564673
1.15E+77,15564674
2.47E+76,15564675
3.78E+76,15564676
1.51E+76,15564677
1.84E+76,15564678
1.74E+76,15564679
6.69E+76,15564680
8.84E+76,15564681
1.03E+77,15564682
7.78E+76,15564683
1.88E+76,15564684
9.04E+74,15564685
1.13E+77,15564686
3.90E+76,15564687
1.04E+77,15564688
3.00E+76,15564689
5.93E+76,15564690
1.06E+76,15564691
2.28E+76,15564692
8.27E+76,15564693
4.73E+76,15564694
1.05E+77,15564695
9.37E+76,15564696
9.26E+76,15564697
7.87E+76,15564698
8.99E+75,15564699
2.19E+76,15564700
5.15E+76,15564701
3.23E+76,15564702
9.49E+76,15564703
2.55E+76,15564704
4.77E+75,15564705
4.42E+76,15564706
9.44E+76,15564707
9.30E+75,15564708
9.05E+76,15564709
6.43E+76,15564710
1.07E+77,15564711
1.82E+76,15564712
1.09E+77,15564713
3.62E+76,15564714
9.81E+76,15564715
1.98E+76,15564716
3.91E+76,15564717
1.06E+76,15564718
7.95E+76,15564719
7.83E+76,15564720
8.24E+76,15564721
3.46E+76,15564722
8.74E+76,15564723
1.04E+77,15564724
2.06E+76,15564725
1.15E+77,15564726
8.15E+76,15564727
4.93E+76,15564728
8.06E+76,15564729
2.47E+76,15564730
1.83E+76,15564731
4.63E+75,15564732
3.81E+76,15564733
1.03E+77,15564734
3.65E+76,15564735
9.13E+76,15564736
5.18E+76,15564737
3.44E+74,15564738
2.83E+76,15564739
2.07E+75,15564740
9.52E+76,15564741
5.66E+76,15564742
9.78E+76,15564743
3.24E+76,15564744
9.91E+76,15564745
3.86E+75,15564746
1.15E+77,15564747
5.09E+76,15564748
6.52E+76,15564749
4.09E+76,15564750
7.09E+76,15564751
9.31E+76,15564752
5.17E+76,15564753
9.64E+76,15564754
5.21E+76,15564755
3.81E+76,15564756
7.01E+76,15564757
4.32E+76,15564758
9.76E+76,15564759
7.37E+76,15564760
2.22E+76,15564761
1.92E+76,15564762
5.88E+76,15564763
6.58E+76,15564764
7.51E+76,15564765
8.80E+76,15564766
7.62E+76,15564767
2.62E+76,15564768
7.21E+75,15564769
1.74E+76,15564770
6.10E+76,15564771
7.81E+75,15564772
8.35E+76,15564773
2.92E+76,15564774
1.15E+77,15564775
3.85E+76,15564776
8.26E+76,15564777
9.94E+76,15564778
7.84E+76,15564779
1.23E+76,15564780
7.87E+76,15564781
6.42E+76,15564782
4.79E+76,15564783
1.15E+77,15564784
6.90E+76,15564785
1.02E+77,15564786
6.09E+76,15564787
2.60E+76,15564788
2.41E+76,15564789
6.46E+75,15564790
1.10E+77,15564791
1.03E+77,15564792
6.32E+76,15564793
7.74E+75,15564794
3.29E+76,15564795
1.10E+77,15564796
1.47E+76,15564797
2.63E+76,15564798
1.15E+77,15564799
7.28E+76,15564800
5.89E+76,15564801
4.09E+76,15564802
5.78E+76,15564803
5.65E+76,15564804
5.33E+76,15564805
1.01E+77,15564806
6.30E+75,15564807
1.13E+77,15564808
2.83E+76,15564809
7.65E+76,15564810
6.76E+76,15564811
1.05E+77,15564812
4.91E+76,15564813
2.04E+76,15564814
6.01E+76,15564815
6.82E+76,15564816
2.69E+76,15564817
1.15E+75,15564818
7.77E+76,15564819
5.87E+75,15564820
2.57E+76,15564821
5.49E+76,15564822
3.06E+76,15564823
3.61E+76,15564824
7.56E+76,15564825
6.27E+76,15564826
3.24E+76,15564827
7.35E+76,15564828
5.39E+76,15564829
6.57E+76,15564830
7.62E+76,15564831
4.65E+74,15564832
3.41E+76,15564833
4.83E+76,15564834
2.25E+76,15564835
4.93E+76,15564836
3.25E+76,15564837
1.07E+77,15564838
1.07E+77,15564839
2.35E+76,15564840
1.04E+77,15564841
1.90E+76,15564842
5.17E+76,15564843
5.70E+76,15564844
3.40E+76,15564845
5.41E+76,15564846
3.75E+76,15564847
4.83E+76,15564848
4.38E+76,15564849
8.12E+76,15564850
1.06E+77,15564851
8.04E+75,15564852
3.94E+76,15564853
2.32E+76,15564854
5.06E+76,15564855
7.18E+76,15564856
2.66E+76,15564857
2.18E+76,15564858
7.92E+76,15564859
5.23E+76,15564860
4.79E+76,15564861
7.49E+76,15564862
1.84E+76,15564863
2.85E+76,15564864
7.83E+76,15564865
1.12E+76,15564866
8.77E+76,15564867
1.16E+77,15564868
9.23E+76,15564869
5.59E+76,15564870
1.12E+77,15564871
4.27E+76,15564872
2.00E+76,15564873
6.88E+76,15564874
3.28E+76,15564875
4.14E+76,15564876
1.15E+77,15564877
2.97E+76,15564878
9.39E+76,15564879
4.83E+76,15564880
9.19E+76,15564881
6.95E+76,15564882
1.02E+77,15564883
5.34E+76,15564884
4.78E+76,15564885
4.86E+76,15564886
4.53E+76,15564887
7.84E+76,15564888
4.30E+76,15564889
5.97E+76,15564890
3.48E+76,15564891
6.90E+76,15564892
6.86E+76,15564893
5.82E+76,15564894
5.50E+76,15564895
4.20E+76,15564896
7.29E+76,15564897
1.08E+77,15564898
2.44E+76,15564899
1.08E+77,15564900
4.05E+75,15564901
1.18E+76,15564902
8.50E+76,15564903
2.17E+76,15564904
9.06E+76,15564905
1.08E+77,15564906
6.67E+76,15564907
3.41E+76,15564908
8.19E+76,15564909
9.55E+76,15564910
9.64E+76,15564911
6.92E+76,15564912
1.36E+76,15564913
8.10E+76,15564914
8.68E+76,15564915
6.06E+75,15564916
1.08E+76,15564917
1.56E+76,15564918
1.11E+77,15564919
7.22E+76,15564920
2.46E+76,15564921
1.04E+77,15564922
1.07E+76,15564923
4.74E+76,15564924
1.09E+77,15564925
8.99E+76,15564926
3.72E+76,15564927
8.61E+76,15564928
1.24E+76,15564929
6.25E+75,15564930
1.00E+77,15564931
1.63E+76,15564932
8.44E+76,15564933
9.27E+76,15564934
9.75E+75,15564935
6.41E+76,15564936
7.85E+76,15564937
8.27E+76,15564938
9.95E+76,15564939
3.15E+76,15564940
6.15E+76,15564941
8.72E+76,15564942
1.64E+76,15564943
5.30E+76,15564944
5.96E+76,15564945
9.18E+75,15564946
1.84E+76,15564947
5.88E+76,15564948
1.05E+77,15564949
7.69E+76,15564950
1.00E+77,15564951
9.85E+76,15564952
2.99E+76,15564953
6.19E+76,15564954
9.13E+76,15564955
6.88E+76,15564956
6.99E+76,15564957
7.44E+76,15564958
7.77E+76,15564959
5.10E+76,15564960
8.14E+76,15564961
9.00E+76,15564962
5.95E+75,15564963
9.55E+75,15564964
2.09E+76,15564965
9.71E+76,15564966
6.59E+76,15564967
2.05E+76,15564968
2.33E+76,15564969
7.41E+76,15564970
2.99E+76,15564971
1.00E+76,15564972
5.48E+76,15564973
1.04E+77,15564974
1.03E+77,15564975
6.63E+75,15564976
1.12E+76,15564977
1.15E+77,15564978
2.94E+76,15564979
7.66E+76,15564980
5.81E+76,15564981
7.29E+76,15564982
2.66E+76,15564983
1.14E+77,15564984
6.14E+76,15564985
4.49E+76,15564986
2.26E+76,15564987
9.67E+76,15564988
7.28E+76,15564989
9.67E+76,15564990
1.06E+77,15564991
7.40E+76,15564992
1.10E+76,15564993
9.12E+76,15564994
2.54E+76,15564995
9.73E+76,15564996
7.13E+76,15564997
2.61E+76,15564998
1.38E+76,15564999
7.74E+76,15565000
9.05E+76,15565001
2.97E+76,15565002
4.28E+76,15565003
2.96E+76,15565004
5.29E+76,15565005
1.40E+75,15565006
9.45E+76,15565007
3.06E+76,15565008
9.51E+76,15565009
7.93E+76,15565010
5.19E+76,15565011
1.00E+77,15565012
9.80E+76,15565013
4.61E+76,15565014
5.49E+75,15565015
1.71E+76,15565016
1.08E+77,15565017
9.61E+76,15565018
9.84E+76,15565019
5.04E+76,15565020
1.06E+76,15565021
2.48E+75,15565022
5.78E+76,15565023
6.37E+76,15565024
5.62E+75,15565025
1.57E+76,15565026
1.85E+76,15565027
7.22E+76,15565028
5.03E+76,15565029
8.57E+76,15565030
5.88E+76,15565031
3.28E+76,15565032
1.51E+76,15565033
1.28E+76,15565034
4.41E+76,15565035
3.79E+76,15565036
1.13E+77,15565037
5.04E+76,15565038
5.55E+76,15565039
6.25E+76,15565040
1.14E+77,15565041
1.35E+76,15565042
6.17E+76,15565043
1.76E+76,15565044
6.78E+76,15565045
1.02E+77,15565046
2.43E+76,15565047
2.36E+74,15565048
9.99E+76,15565049
2.92E+76,15565050
5.17E+76,15565051
9.04E+76,15565052
1.08E+77,15565053
1.81E+75,15565054
4.03E+76,15565055
3.79E+76,15565056
6.01E+76,15565057
3.94E+76,15565058
1.82E+76,15565059
9.59E+76,15565060
5.89E+76,15565061
4.92E+75,15565062
1.07E+77,15565063
9.06E+76,15565064
8.17E+76,15565065
7.44E+76,15565066
4.95E+76,15565067
6.09E+76,15565068
4.06E+76,15565069
8.10E+76,15565070
4.23E+76,15565071
4.59E+76,15565072
7.80E+76,15565073
1.15E+77,15565074
8.56E+76,15565075
8.88E+76,15565076
1.16E+77,15565077
8.52E+76,15565078
5.68E+75,15565079
2.43E+76,15565080
1.08E+77,15565081
6.05E+76,15565082
9.17E+76,15565083
6.35E+76,15565084
3.15E+76,15565085
3.19E+76,15565086
4.03E+75,15565087
8.73E+76,15565088
4.37E+76,15565089
1.05E+77,15565090
8.35E+75,15565091
8.34E+75,15565092
5.77E+76,15565093
1.13E+77,15565094
5.23E+75,15565095
1.14E+77,15565096
2.55E+76,15565097
7.39E+76,15565098
3.40E+76,15565099
9.93E+76,15565100
5.55E+76,15565101
9.23E+76,15565102
7.90E+76,15565103
2.77E+76,15565104
6.99E+76,15565105
1.05E+77,15565106
8.37E+76,15565107
1.08E+76,15565108
7.99E+76,15565109
3.66E+76,15565110
2.13E+76,15565111
4.20E+76,15565112
8.96E+76,15565113
9.94E+76,15565114
6.86E+76,15565115
1.05E+76,15565116
1.05E+76,15565117
4.71E+76,15565118
9.35E+76,15565119
8.13E+76,15565120
7.58E+76,15565121
5.10E+76,15565122
4.16E+76,15565123
2.88E+76,15565124
2.34E+76,15565125
5.33E+76,15565126
3.20E+76,15565127
9.54E+76,15565128
3.62E+76,15565129
6.44E+76,15565130
7.85E+75,15565131
9.96E+76,15565132
3.83E+76,15565133
7.50E+76,15565134
8.46E+76,15565135
1.14E+77,15565136
5.18E+76,15565137
6.39E+76,15565138
9.99E+76,15565139
1.01E+77,15565140
2.52E+76,15565141
6.31E+76,15565142
5.37E+76,15565143
8.42E+76,15565144
8.28E+76,15565145
7.19E+76,15565146
1.13E+77,15565147
4.95E+76,15565148
1.66E+76,15565149
7.10E+76,15565150
7.25E+76,15565151
4.63E+76,15565152
8.73E+76,15565153
1.13E+77,15565154
9.62E+76,15565155
3.61E+76,15565156
4.67E+76,15565157
4.88E+76,15565158
8.78E+76,15565159
5.96E+76,15565160
8.92E+76,15565161
5.90E+76,15565162
1.75E+76,15565163
6.63E+76,15565164
4.62E+76,15565165
9.76E+76,15565166
2.62E+76,15565167
8.92E+76,15565168
6.25E+76,15565169
1.09E+77,15565170
7.28E+76,15565171
2.71E+76,15565172
1.12E+77,15565173
6.88E+76,15565174
7.64E+75,15565175
1.09E+77,15565176
2.75E+75,15565177
5.68E+76,15565178
7.33E+76,15565179
7.96E+76,15565180
1.10E+77,15565181
5.09E+76,15565182
9.22E+76,15565183
4.43E+76,15565184
8.58E+76,15565185
4.49E+76,15565186
6.32E+76,15565187
5.94E+75,15565188
6.11E+76,15565189
1.15E+77,15565190
8.87E+76,15565191
5.21E+76,15565192
7.00E+76,15565193
6.25E+76,15565194
9.22E+76,15565195
3.24E+76,15565196
3.36E+76,15565197
1.11E+77,15565198
7.78E+76,15565199
9.61E+76,15565200
8.12E+76,15565201
9.35E+76,15565202
3.96E+76,15565203
6.87E+76,15565204
3.00E+76,15565205
1.08E+77,15565206
1.03E+77,15565207
1.04E+77,15565208
3.35E+76,15565209
2.87E+76,15565210
3.49E+76,15565211
2.92E+76,15565212
5.86E+76,15565213
7.31E+76,15565214
2.74E+76,15565215
2.67E+76,15565216
4.11E+76,15565217
1.02E+77,15565218
8.27E+76,15565219
2.30E+76,15565220
1.83E+76,15565221
4.94E+76,15565222
5.80E+75,15565223
3.83E+76,15565224
6.33E+76,15565225
1.03E+77,15565226
1.09E+77,15565227
7.15E+76,15565228
1.09E+77,15565229
3.42E+76,15565230
1.45E+76,15565231
6.40E+76,15565232
7.74E+76,15565233
8.91E+76,15565234
6.61E+76,15565235
1.15E+76,15565236
3.72E+76,15565237
5.72E+76,15565238
4.73E+76,15565239
6.12E+76,15565240
6.60E+76,15565241
1.85E+76,15565242
6.35E+76,15565243
6.68E+76,15565244
8.40E+76,15565245
9.88E+76,15565246
3.52E+76,15565247
2.01E+76,15565248
5.19E+76,15565249
1.08E+77,15565250
4.51E+76,15565251
1.06E+77,15565252
1.05E+77,15565253
7.82E+76,15565254
8.56E+76,15565255
8.20E+76,15565256
4.62E+76,15565257
8.53E+76,15565258
1.00E+77,15565259
6.52E+76,15565260
4.79E+76,15565261
4.92E+76,15565262
6.57E+76,15565263
6.47E+76,15565264
1.12E+77,15565265
4.15E+76,15565266
3.32E+76,15565267
8.48E+76,15565268
2.39E+76,15565269
5.73E+75,15565270
9.47E+76,15565271
8.19E+76,15565272
3.59E+76,15565273
4.01E+76,15565274
1.08E+77,15565275
9.89E+76,15565276
3.16E+76,15565277
5.50E+76,15565278
9.88E+76,15565279
1.12E+77,15565280
9.21E+76,15565281
2.17E+76,15565282
3.87E+76,15565283
2.33E+76,15565284
4.76E+76,15565285
1.13E+77,15565286
1.22E+76,15565287
5.71E+76,15565288
7.21E+76,15565289
6.14E+75,15565290
6.07E+76,15565291
2.66E+76,15565292
4.34E+75,15565293
3.47E+76,15565294
5.65E+76,15565295
2.11E+76,15565296
6.09E+76,15565297
1.13E+77,15565298
4.38E+76,15565299
1.15E+77,15565300
1.13E+77,15565301
6.24E+76,15565302
1.10E+77,15565303
1.10E+75,15565304
1.03E+77,15565305
6.14E+76,15565306
2.45E+76,15565307
5.17E+76,15565308
1.99E+76,15565309
1.75E+76,15565310
4.76E+76,15565311
4.49E+76,15565312
1.44E+76,15565313
5.42E+76,15565314
8.20E+76,15565315
7.73E+76,15565316
1.11E+77,15565317
1.03E+76,15565318
2.96E+76,15565319
2.78E+76,15565320
4.38E+76,15565321
8.31E+76,15565322
1.06E+77,15565323
5.08E+76,15565324
1.03E+77,15565325
8.03E+76,15565326
2.85E+76,15565327
1.04E+77,15565328
9.99E+76,15565329
4.26E+75,15565330
9.98E+76,15565331
2.37E+76,15565332
3.20E+76,15565333
3.71E+76,15565334
4.80E+76,15565335
4.34E+76,15565336
3.65E+76,15565337
1.21E+75,15565338
1.47E+76,15565339
5.03E+76,15565340
6.30E+76,15565341
5.43E+76,15565342
6.22E+76,15565343
6.79E+76,15565344
9.91E+76,15565345
7.81E+75,15565346
9.80E+76,15565347
2.34E+76,15565348
6.37E+76,15565349
8.42E+76,15565350
3.37E+76,15565351
6.12E+76,15565352
8.47E+76,15565353
4.50E+76,15565354
8.79E+76,15565355
6.62E+76,15565356
2.15E+76,15565357
6.84E+76,15565358
6.73E+76,15565359
4.82E+76,15565360
5.17E+75,15565361
7.23E+76,15565362
1.95E+76,15565363
8.88E+76,15565364
4.32E+76,15565365
1.04E+77,15565366
4.60E+76,15565367
8.93E+76,15565368
9.87E+76,15565369
2.01E+76,15565370
7.59E+76,15565371
7.94E+76,15565372
1.27E+76,15565373
6.85E+76,15565374
1.10E+75,15565375
1.13E+77,15565376
3.22E+76,15565377
6.14E+76,15565378
5.10E+76,15565379
5.53E+76,15565380
8.41E+75,15565381
4.39E+76,15565382
8.71E+76,15565383
9.75E+76,15565384
1.09E+77,15565385
1.87E+76,15565386
4.71E+76,15565387
7.63E+76,15565388
9.57E+76,15565389
3.61E+76,15565390
3.39E+76,15565391
3.98E+76,15565392
1.09E+77,15565393
3.81E+76,15565394
8.56E+76,15565395
2.41E+76,15565396
8.44E+76,15565397
6.85E+76,15565398
3.89E+76,15565399
1.18E+76,15565400
8.82E+76,15565401
8.59E+76,15565402
6.57E+75,15565403
6.09E+76,15565404
5.70E+76,15565405
1.14E+77,15565406
8.95E+76,15565407
7.24E+76,15565408
4.85E+76,15565409
9.97E+76,15565410
5.95E+76,15565411
7.60E+75,15565412
8.42E+76,15565413
1.13E+77,15565414
1.05E+77,15565415
1.03E+77,15565416
1.90E+76,15565417
8.26E+76,15565418
7.31E+76,15565419
5.66E+76,15565420
9.36E+76,15565421
5.00E+76,15565422
3.30E+76,15565423
9.81E+76,15565424
4.15E+76,15565425
6.37E+76,15565426
3.48E+76,15565427
9.90E+76,15565428
5.38E+76,15565429
4.73E+76,15565430
1.06E+77,15565431
1.48E+76,15565432
4.91E+76,15565433
3.92E+75,15565434
1.08E+77,15565435
2.66E+76,15565436
5.44E+76,15565437
6.04E+76,15565438
8.62E+76,15565439
8.05E+76,15565440
5.98E+76,15565441
4.45E+76,15565442
6.58E+76,15565443
6.81E+76,15565444
1.02E+77,15565445
4.65E+76,15565446
8.85E+76,15565447
9.19E+76,15565448
5.91E+75,15565449
1.02E+77,15565450
1.02E+77,15565451
2.80E+76,15565452
1.07E+77,15565453
4.26E+75,15565454
8.38E+76,15565455
3.03E+76,15565456
4.07E+76,15565457
1.14E+77,15565458
7.96E+75,15565459
4.54E+76,15565460
6.36E+76,15565461
6.61E+76,15565462
1.87E+76,15565463
3.44E+75,15565464
1.02E+77,15565465
7.53E+76,15565466
5.56E+76,15565467
6.86E+76,15565468
3.97E+75,15565469
1.62E+76,15565470
2.13E+76,15565471
7.32E+76,15565472
6.38E+75,15565473
4.37E+76,15565474
1.13E+77,15565475
3.73E+76,15565476
1.91E+76,15565477
5.58E+76,15565478
1.96E+76,15565479
5.79E+76,15565480
1.38E+75,15565481
6.56E+76,15565482
7.27E+76,15565483
7.87E+76,15565484
1.10E+77,15565485
3.83E+76,15565486
2.33E+76,15565487
7.83E+76,15565488
9.12E+76,15565489
2.78E+76,15565490
7.71E+76,15565491
6.76E+74,15565492
5.61E+76,15565493
1.19E+76,15565494
9.39E+75,15565495
1.85E+76,15565496
1.01E+76,15565497
1.00E+76,15565498
5.10E+76,15565499
2.81E+76,15565500
6.37E+75,15565501
6.47E+76,15565502
1.03E+77,15565503
6.59E+76,15565504
4.12E+75,15565505
2.91E+76,15565506
6.07E+76,15565507
6.31E+76,15565508
1.05E+77,15565509
4.09E+76,15565510
7.34E+76,15565511
1.12E+77,15565512
3.67E+76,15565513
6.03E+76,15565514
5.50E+76,15565515
1.41E+76,15565516
2.03E+76,15565517
5.74E+76,15565518
